persona_id,country,prompt_variation,overall_happiness,gdp,social_support,health,freedom,generosity,corruption,response_text
17,Uruguay,explicit_context,5.0,4.0,8.0,6.0,3.0,2.0,5.0,"[5, 4, 8, 6, 3, 2, 5]"
18,Uruguay,explicit_context,6.0,5.0,7.0,6.0,5.0,3.0,4.0,"[6, 5, 7, 6, 5, 3, 4]"
19,Uruguay,explicit_context,8.0,7.0,9.0,8.0,9.0,6.0,5.0,"[8, 7, 9, 8, 9, 6, 5]"
20,Uruguay,explicit_context,3.0,2.0,5.0,4.0,3.0,1.0,6.0,"[3, 2, 5, 4, 3, 1, 6]"
1,Mauritius,explicit_context,8.0,7.0,9.0,8.0,9.0,6.0,5.0,"[8, 7, 9, 8, 9, 6, 5]"
2,Mauritius,explicit_context,8.0,7.0,9.0,8.0,8.0,7.0,5.0,"[8, 7, 9, 8, 8, 7, 5]"
3,Mauritius,explicit_context,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
4,Mauritius,explicit_context,8.0,6.0,9.0,7.0,8.0,6.0,5.0,"[8, 6, 9, 7, 8, 6, 5]"
5,Mauritius,explicit_context,7.0,6.0,8.0,7.0,6.0,5.0,4.0,"[7, 6, 8, 7, 6, 5, 4]"
6,Mauritius,explicit_context,7.0,5.0,8.0,7.0,8.0,6.0,4.0,"[7, 5, 8, 7, 8, 6, 4]"
7,Mauritius,explicit_context,6.0,5.0,8.0,6.0,5.0,3.0,4.0,"[6, 5, 8, 6, 5, 3, 4]"
8,Mauritius,explicit_context,7.0,8.0,6.0,7.0,9.0,5.0,4.0,"[7, 8, 6, 7, 9, 5, 4]"
9,Mauritius,explicit_context,8.0,6.0,10.0,7.0,9.0,5.0,4.0,"[8, 6, 10, 7, 9, 5, 4]"
10,Mauritius,explicit_context,7.0,5.0,8.0,7.0,9.0,6.0,4.0,"[7, 5, 8, 7, 9, 6, 4]"
11,Mauritius,explicit_context,6.0,5.0,7.0,6.0,5.0,6.0,4.0,"[6, 5, 7, 6, 5, 6, 4]"
12,Mauritius,explicit_context,7.0,5.0,8.0,7.0,6.0,3.0,4.0,"[7, 5, 8, 7, 6, 3, 4]"
13,Mauritius,explicit_context,7.0,6.0,8.0,6.0,7.0,5.0,4.0,"[7, 6, 8, 6, 7, 5, 4]"
14,Mauritius,explicit_context,7.0,5.0,8.0,7.0,6.0,4.0,5.0,"[7, 5, 8, 7, 6, 4, 5]"
15,Mauritius,explicit_context,8.0,6.0,9.0,7.0,8.0,6.0,4.0,"[8, 6, 9, 7, 8, 6, 4]"
16,Mauritius,explicit_context,6.0,5.0,8.0,7.0,6.0,9.0,4.0,"[6, 5, 8, 7, 6, 9, 4]"
17,Mauritius,explicit_context,5.0,4.0,8.0,6.0,3.0,2.0,4.0,"[5, 4, 8, 6, 3, 2, 4]"
18,Mauritius,explicit_context,6.0,5.0,7.0,6.0,5.0,3.0,4.0,"[6, 5, 7, 6, 5, 3, 4]"
19,Mauritius,explicit_context,8.0,7.0,9.0,8.0,9.0,6.0,5.0,"[8, 7, 9, 8, 9, 6, 5]"
20,Mauritius,explicit_context,3.0,4.0,5.0,6.0,3.0,0.0,7.0,"[3, 4, 5, 6, 3, 0, 7]"
1,Spain,explicit_context,8.0,7.0,9.0,8.0,9.0,6.0,5.0,"[8, 7, 9, 8, 9, 6, 5]"
2,Spain,explicit_context,8.0,7.0,9.0,8.0,8.0,9.0,5.0,"[8, 7, 9, 8, 8, 9, 5]"
3,Spain,explicit_context,7.0,5.0,8.0,7.0,8.0,6.0,4.0,"[7, 5, 8, 7, 8, 6, 4]"
4,Spain,explicit_context,8.0,6.0,9.0,7.0,8.0,6.0,4.0,"[8, 6, 9, 7, 8, 6, 4]"
5,Spain,explicit_context,7.0,5.0,8.0,6.0,7.0,4.0,3.0,"[7, 5, 8, 6, 7, 4, 3]"
6,Spain,explicit_context,7.0,5.0,8.0,7.0,9.0,3.0,4.0,"[7, 5, 8, 7, 9, 3, 4]"
7,Spain,explicit_context,6.0,5.0,8.0,6.0,7.0,3.0,4.0,"[6, 5, 8, 6, 7, 3, 4]"
8,Spain,explicit_context,7.0,6.0,7.0,8.0,9.0,5.0,4.0,"[7, 6, 7, 8, 9, 5, 4]"
9,Spain,explicit_context,8.0,7.0,10.0,6.0,9.0,5.0,4.0,"[8, 7, 10, 6, 9, 5, 4]"
10,Spain,explicit_context,7.0,5.0,8.0,7.0,9.0,6.0,4.0,"[7, 5, 8, 7, 9, 6, 4]"
11,Spain,explicit_context,6.0,5.0,7.0,6.0,5.0,6.0,4.0,"[6, 5, 7, 6, 5, 6, 4]"
12,Spain,explicit_context,7.0,5.0,8.0,7.0,6.0,3.0,4.0,"[7, 5, 8, 7, 6, 3, 4]"
13,Spain,explicit_context,7.0,6.0,8.0,7.0,8.0,5.0,4.0,"[7, 6, 8, 7, 8, 5, 4]"
14,Spain,explicit_context,7.0,5.0,8.0,7.0,8.0,6.0,4.0,"[7, 5, 8, 7, 8, 6, 4]"
15,Spain,explicit_context,8.0,6.0,9.0,7.0,8.0,6.0,4.0,"[8, 6, 9, 7, 8, 6, 4]"
16,Spain,explicit_context,6.0,5.0,8.0,7.0,6.0,9.0,4.0,"[6, 5, 8, 7, 6, 9, 4]"
17,Spain,explicit_context,5.0,4.0,8.0,6.0,3.0,2.0,4.0,"[5, 4, 8, 6, 3, 2, 4]"
18,Spain,explicit_context,6.0,5.0,7.0,6.0,4.0,3.0,5.0,"[6, 5, 7, 6, 4, 3, 5]"
19,Spain,explicit_context,8.0,7.0,9.0,8.0,9.0,6.0,5.0,"[8, 7, 9, 8, 9, 6, 5]"
20,Spain,explicit_context,3.0,2.0,5.0,6.0,4.0,1.0,3.0,"[3, 2, 5, 6, 4, 1, 3]"
1,Niger,explicit_context,7.0,5.0,8.0,7.0,8.0,6.0,3.0,"[7, 5, 8, 7, 8, 6, 3]"
2,Niger,explicit_context,7.0,5.0,9.0,6.0,7.0,8.0,3.0,"[7, 5, 9, 6, 7, 8, 3]"
3,Niger,explicit_context,6.0,5.0,8.0,7.0,6.0,4.0,3.0,"[6, 5, 8, 7, 6, 4, 3]"
4,Niger,explicit_context,7.0,5.0,9.0,7.0,8.0,6.0,3.0,"[7, 5, 9, 7, 8, 6, 3]"
5,Niger,explicit_context,6.0,5.0,8.0,7.0,6.0,4.0,3.0,"[6, 5, 8, 7, 6, 4, 3]"
6,Niger,explicit_context,6.0,5.0,8.0,7.0,8.0,3.0,2.0,"[6, 5, 8, 7, 8, 3, 2]"
7,Niger,explicit_context,6.0,5.0,8.0,6.0,5.0,3.0,2.0,"[6, 5, 8, 6, 5, 3, 2]"
8,Niger,explicit_context,7.0,5.0,6.0,7.0,8.0,4.0,3.0,"[7, 5, 6, 7, 8, 4, 3]"
9,Niger,explicit_context,8.0,5.0,10.0,6.0,9.0,3.0,4.0,"[8, 5, 10, 6, 9, 3, 4]"
10,Niger,explicit_context,6.0,5.0,7.0,6.0,8.0,3.0,4.0,"[6, 5, 7, 6, 8, 3, 4]"
11,Niger,explicit_context,6.0,5.0,7.0,6.0,5.0,6.0,3.0,"[6, 5, 7, 6, 5, 6, 3]"
12,Niger,explicit_context,6.0,5.0,8.0,7.0,6.0,3.0,2.0,"[6, 5, 8, 7, 6, 3, 2]"
13,Niger,explicit_context,6.0,5.0,8.0,7.0,6.0,4.0,3.0,"[6, 5, 8, 7, 6, 4, 3]"
14,Niger,explicit_context,7.0,5.0,8.0,6.0,7.0,6.0,3.0,"[7, 5, 8, 6, 7, 6, 3]"
15,Niger,explicit_context,6.0,5.0,9.0,7.0,6.0,8.0,3.0,"[6, 5, 9, 7, 6, 8, 3]"
16,Niger,explicit_context,6.0,4.0,8.0,6.0,7.0,9.0,3.0,"[6, 4, 8, 6, 7, 9, 3]"
17,Niger,explicit_context,5.0,4.0,7.0,6.0,3.0,2.0,3.0,"[5, 4, 7, 6, 3, 2, 3]"
18,Niger,explicit_context,6.0,5.0,7.0,6.0,5.0,3.0,2.0,"[6, 5, 7, 6, 5, 3, 2]"
19,Niger,explicit_context,7.0,5.0,8.0,7.0,6.0,5.0,3.0,"[7, 5, 8, 7, 6, 5, 3]"
20,Niger,explicit_context,3.0,2.0,5.0,6.0,4.0,1.0,2.0,"[3, 2, 5, 6, 4, 1, 2]"
1,Bulgaria,step_by_step,8.0,7.0,9.0,8.0,9.0,6.0,4.0,"[8, 7, 9, 8, 9, 6, 4]"
2,Bulgaria,step_by_step,8.0,6.0,9.0,8.0,7.0,8.0,4.0,"[8, 6, 9, 8, 7, 8, 4]"
3,Bulgaria,step_by_step,7.0,5.0,8.0,7.0,8.0,6.0,3.0,"[7, 5, 8, 7, 8, 6, 3]"
4,Bulgaria,step_by_step,8.0,6.0,9.0,7.0,8.0,6.0,3.0,"[8, 6, 9, 7, 8, 6, 3]"
5,Bulgaria,step_by_step,7.0,6.0,8.0,6.0,7.0,3.0,4.0,"[7, 6, 8, 6, 7, 3, 4]"
6,Bulgaria,step_by_step,7.0,5.0,8.0,8.0,9.0,2.0,4.0,"[7, 5, 8, 8, 9, 2, 4]"
7,Bulgaria,step_by_step,6.0,5.0,8.0,6.0,5.0,3.0,4.0,"[6, 5, 8, 6, 5, 3, 4]"
8,Bulgaria,step_by_step,7.0,8.0,6.0,8.0,9.0,3.0,4.0,"[7, 8, 6, 8, 9, 3, 4]"
9,Bulgaria,step_by_step,8.0,6.0,10.0,7.0,9.0,3.0,4.0,"[8, 6, 10, 7, 9, 3, 4]"
10,Bulgaria,step_by_step,7.0,5.0,8.0,7.0,9.0,3.0,4.0,"[7, 5, 8, 7, 9, 3, 4]"
11,Bulgaria,step_by_step,6.0,5.0,7.0,6.0,4.0,3.0,2.0,"[6, 5, 7, 6, 4, 3, 2]"
12,Bulgaria,step_by_step,7.0,5.0,8.0,7.0,6.0,3.0,4.0,"[7, 5, 8, 7, 6, 3, 4]"
13,Bulgaria,step_by_step,7.0,5.0,8.0,6.0,7.0,3.0,4.0,"[7, 5, 8, 6, 7, 3, 4]"
14,Bulgaria,step_by_step,7.0,5.0,8.0,7.0,8.0,6.0,3.0,"[7, 5, 8, 7, 8, 6, 3]"
15,Bulgaria,step_by_step,8.0,5.0,9.0,7.0,8.0,6.0,3.0,"[8, 5, 9, 7, 8, 6, 3]"
16,Bulgaria,step_by_step,6.0,5.0,8.0,7.0,6.0,9.0,3.0,"[6, 5, 8, 7, 6, 9, 3]"
17,Bulgaria,step_by_step,5.0,4.0,7.0,6.0,3.0,2.0,3.0,"[5, 4, 7, 6, 3, 2, 3]"
18,Bulgaria,step_by_step,6.0,5.0,7.0,6.0,4.0,3.0,2.0,"[6, 5, 7, 6, 4, 3, 2]"
19,Bulgaria,step_by_step,8.0,7.0,9.0,8.0,8.0,6.0,4.0,"[8, 7, 9, 8, 8, 6, 4]"
20,Bulgaria,step_by_step,3.0,2.0,5.0,4.0,3.0,0.0,2.0,"[3, 2, 5, 4, 3, 0, 2]"
1,North Macedonia,step_by_step,8.0,7.0,9.0,8.0,9.0,6.0,4.0,"[8, 7, 9, 8, 9, 6, 4]"
2,North Macedonia,step_by_step,8.0,6.0,9.0,8.0,7.0,8.0,4.0,"[8, 6, 9, 8, 7, 8, 4]"
3,North Macedonia,step_by_step,7.0,5.0,8.0,7.0,6.0,3.0,4.0,"[7, 5, 8, 7, 6, 3, 4]"
4,North Macedonia,step_by_step,8.0,6.0,9.0,7.0,8.0,6.0,3.0,"[8, 6, 9, 7, 8, 6, 3]"
5,North Macedonia,step_by_step,7.0,6.0,8.0,6.0,7.0,3.0,4.0,"[7, 6, 8, 6, 7, 3, 4]"
6,North Macedonia,step_by_step,7.0,5.0,8.0,8.0,9.0,2.0,3.0,"[7, 5, 8, 8, 9, 2, 3]"
7,North Macedonia,step_by_step,6.0,5.0,7.0,6.0,5.0,3.0,4.0,"[6, 5, 7, 6, 5, 3, 4]"
8,North Macedonia,step_by_step,7.0,6.0,7.0,8.0,9.0,3.0,4.0,"[7, 6, 7, 8, 9, 3, 4]"
9,North Macedonia,step_by_step,8.0,6.0,10.0,7.0,8.0,5.0,3.0,"[8, 6, 10, 7, 8, 5, 3]"
10,North Macedonia,step_by_step,7.0,5.0,8.0,7.0,9.0,3.0,4.0,"[7, 5, 8, 7, 9, 3, 4]"
11,North Macedonia,step_by_step,6.0,5.0,7.0,6.0,4.0,3.0,2.0,"[6, 5, 7, 6, 4, 3, 2]"
12,North Macedonia,step_by_step,6.0,5.0,8.0,7.0,4.0,2.0,3.0,"[6, 5, 8, 7, 4, 2, 3]"
13,North Macedonia,step_by_step,7.0,5.0,8.0,6.0,7.0,3.0,4.0,"[7, 5, 8, 6, 7, 3, 4]"
14,North Macedonia,step_by_step,8.0,5.0,7.0,8.0,9.0,6.0,3.0,"[8, 5, 7, 8, 9, 6, 3]"
15,North Macedonia,step_by_step,8.0,5.0,9.0,7.0,8.0,6.0,3.0,"[8, 5, 9, 7, 8, 6, 3]"
16,North Macedonia,step_by_step,6.0,5.0,8.0,7.0,6.0,9.0,3.0,"[6, 5, 8, 7, 6, 9, 3]"
17,North Macedonia,step_by_step,5.0,4.0,7.0,6.0,3.0,2.0,4.0,"[5, 4, 7, 6, 3, 2, 4]"
18,North Macedonia,step_by_step,6.0,5.0,7.0,6.0,4.0,3.0,2.0,"[6, 5, 7, 6, 4, 3, 2]"
19,North Macedonia,step_by_step,8.0,6.0,9.0,8.0,7.0,5.0,3.0,"[8, 6, 9, 8, 7, 5, 3]"
20,North Macedonia,step_by_step,3.0,2.0,4.0,5.0,3.0,0.0,2.0,"[3, 2, 4, 5, 3, 0, 2]"
1,Tanzania,step_by_step,8.0,7.0,9.0,8.0,9.0,6.0,3.0,"[8, 7, 9, 8, 9, 6, 3]"
2,Tanzania,step_by_step,8.0,5.0,9.0,7.0,8.0,6.0,3.0,"[8, 5, 9, 7, 8, 6, 3]"
3,Tanzania,step_by_step,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
4,Tanzania,step_by_step,8.0,5.0,9.0,7.0,8.0,6.0,3.0,"[8, 5, 9, 7, 8, 6, 3]"
5,Tanzania,step_by_step,7.0,5.0,8.0,6.0,7.0,4.0,3.0,"[7, 5, 8, 6, 7, 4, 3]"
6,Tanzania,step_by_step,6.0,5.0,8.0,7.0,8.0,3.0,4.0,"[6, 5, 8, 7, 8, 3, 4]"
7,Tanzania,step_by_step,6.0,5.0,8.0,6.0,5.0,3.0,2.0,"[6, 5, 8, 6, 5, 3, 2]"
8,Tanzania,step_by_step,7.0,6.0,5.0,7.0,8.0,3.0,4.0,"[7, 6, 5, 7, 8, 3, 4]"
9,Tanzania,step_by_step,8.0,5.0,10.0,7.0,9.0,6.0,3.0,"[8, 5, 10, 7, 9, 6, 3]"
10,Tanzania,step_by_step,7.0,5.0,8.0,7.0,9.0,3.0,2.0,"[7, 5, 8, 7, 9, 3, 2]"
11,Tanzania,step_by_step,6.0,5.0,7.0,6.0,5.0,6.0,3.0,"[6, 5, 7, 6, 5, 6, 3]"
12,Tanzania,step_by_step,7.0,5.0,8.0,7.0,6.0,3.0,4.0,"[7, 5, 8, 7, 6, 3, 4]"
13,Tanzania,step_by_step,7.0,5.0,8.0,6.0,7.0,4.0,3.0,"[7, 5, 8, 6, 7, 4, 3]"
14,Tanzania,step_by_step,8.0,5.0,7.0,8.0,6.0,4.0,3.0,"[8, 5, 7, 8, 6, 4, 3]"
15,Tanzania,step_by_step,7.0,5.0,9.0,7.0,8.0,6.0,3.0,"[7, 5, 9, 7, 8, 6, 3]"
16,Tanzania,step_by_step,6.0,5.0,8.0,7.0,6.0,9.0,3.0,"[6, 5, 8, 7, 6, 9, 3]"
17,Tanzania,step_by_step,5.0,4.0,8.0,6.0,3.0,2.0,4.0,"[5, 4, 8, 6, 3, 2, 4]"
18,Tanzania,step_by_step,6.0,5.0,7.0,6.0,4.0,3.0,2.0,"[6, 5, 7, 6, 4, 3, 2]"
19,Tanzania,step_by_step,8.0,6.0,9.0,7.0,8.0,6.0,3.0,"[8, 6, 9, 7, 8, 6, 3]"
20,Tanzania,step_by_step,3.0,2.0,5.0,4.0,3.0,1.0,2.0,"[3, 2, 5, 4, 3, 1, 2]"
1,Pakistan,step_by_step,8.0,7.0,9.0,8.0,9.0,6.0,3.0,"[8, 7, 9, 8, 9, 6, 3]"
2,Pakistan,step_by_step,8.0,5.0,9.0,7.0,6.0,8.0,3.0,"[8, 5, 9, 7, 6, 8, 3]"
3,Pakistan,step_by_step,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
4,Pakistan,step_by_step,8.0,5.0,9.0,7.0,8.0,6.0,3.0,"[8, 5, 9, 7, 8, 6, 3]"
5,Pakistan,step_by_step,7.0,5.0,8.0,6.0,6.0,4.0,3.0,"[7, 5, 8, 6, 6, 4, 3]"
6,Pakistan,step_by_step,6.0,5.0,8.0,7.0,8.0,2.0,3.0,"[6, 5, 8, 7, 8, 2, 3]"
7,Pakistan,step_by_step,6.0,5.0,8.0,6.0,5.0,3.0,2.0,"[6, 5, 8, 6, 5, 3, 2]"
8,Pakistan,step_by_step,7.0,6.0,7.0,8.0,9.0,3.0,4.0,"[7, 6, 7, 8, 9, 3, 4]"
9,Pakistan,step_by_step,8.0,5.0,10.0,7.0,8.0,6.0,3.0,"[8, 5, 10, 7, 8, 6, 3]"
10,Pakistan,step_by_step,7.0,5.0,8.0,7.0,9.0,3.0,2.0,"[7, 5, 8, 7, 9, 3, 2]"
11,Pakistan,step_by_step,6.0,5.0,7.0,6.0,5.0,6.0,3.0,"[6, 5, 7, 6, 5, 6, 3]"
12,Pakistan,step_by_step,6.0,5.0,8.0,7.0,4.0,2.0,3.0,"[6, 5, 8, 7, 4, 2, 3]"
13,Pakistan,step_by_step,7.0,5.0,8.0,6.0,7.0,3.0,2.0,"[7, 5, 8, 6, 7, 3, 2]"
14,Pakistan,step_by_step,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
15,Pakistan,step_by_step,7.0,5.0,9.0,6.0,8.0,6.0,3.0,"[7, 5, 9, 6, 8, 6, 3]"
16,Pakistan,step_by_step,6.0,4.0,8.0,6.0,7.0,9.0,3.0,"[6, 4, 8, 6, 7, 9, 3]"
17,Pakistan,step_by_step,5.0,4.0,7.0,6.0,3.0,2.0,3.0,"[5, 4, 7, 6, 3, 2, 3]"
18,Pakistan,step_by_step,6.0,5.0,7.0,6.0,4.0,3.0,2.0,"[6, 5, 7, 6, 4, 3, 2]"
19,Pakistan,step_by_step,8.0,6.0,9.0,7.0,8.0,5.0,3.0,"[8, 6, 9, 7, 8, 5, 3]"
20,Pakistan,step_by_step,3.0,2.0,4.0,5.0,3.0,1.0,2.0,"[3, 2, 4, 5, 3, 1, 2]"
1,Saudi Arabia,step_by_step,8.0,7.0,9.0,8.0,9.0,6.0,4.0,"[8, 7, 9, 8, 9, 6, 4]"
2,Saudi Arabia,step_by_step,8.0,7.0,9.0,8.0,7.0,6.0,5.0,"[8, 7, 9, 8, 7, 6, 5]"
3,Saudi Arabia,step_by_step,8.0,6.0,9.0,7.0,8.0,5.0,4.0,"[8, 6, 9, 7, 8, 5, 4]"
4,Saudi Arabia,step_by_step,8.0,7.0,9.0,8.0,8.0,6.0,5.0,"[8, 7, 9, 8, 8, 6, 5]"
5,Saudi Arabia,step_by_step,7.0,6.0,8.0,7.0,6.0,5.0,4.0,"[7, 6, 8, 7, 6, 5, 4]"
6,Saudi Arabia,step_by_step,7.0,5.0,8.0,7.0,8.0,3.0,4.0,"[7, 5, 8, 7, 8, 3, 4]"
7,Saudi Arabia,step_by_step,6.0,7.0,8.0,5.0,6.0,3.0,4.0,"[6, 7, 8, 5, 6, 3, 4]"
8,Saudi Arabia,step_by_step,7.0,8.0,6.0,7.0,9.0,3.0,4.0,"[7, 8, 6, 7, 9, 3, 4]"
9,Saudi Arabia,step_by_step,8.0,7.0,10.0,6.0,8.0,5.0,4.0,"[8, 7, 10, 6, 8, 5, 4]"
10,Saudi Arabia,step_by_step,7.0,5.0,6.0,7.0,9.0,3.0,4.0,"[7, 5, 6, 7, 9, 3, 4]"
11,Saudi Arabia,step_by_step,6.0,7.0,8.0,6.0,5.0,6.0,4.0,"[6, 7, 8, 6, 5, 6, 4]"
12,Saudi Arabia,step_by_step,7.0,5.0,8.0,7.0,6.0,2.0,4.0,"[7, 5, 8, 7, 6, 2, 4]"
13,Saudi Arabia,step_by_step,7.0,6.0,8.0,7.0,8.0,5.0,4.0,"[7, 6, 8, 7, 8, 5, 4]"
14,Saudi Arabia,step_by_step,8.0,5.0,7.0,8.0,6.0,5.0,4.0,"[8, 5, 7, 8, 6, 5, 4]"
15,Saudi Arabia,step_by_step,8.0,6.0,9.0,7.0,8.0,6.0,4.0,"[8, 6, 9, 7, 8, 6, 4]"
16,Saudi Arabia,step_by_step,6.0,5.0,8.0,7.0,6.0,9.0,3.0,"[6, 5, 8, 7, 6, 9, 3]"
17,Saudi Arabia,step_by_step,5.0,6.0,8.0,7.0,3.0,2.0,4.0,"[5, 6, 8, 7, 3, 2, 4]"
18,Saudi Arabia,step_by_step,6.0,5.0,7.0,6.0,4.0,3.0,4.0,"[6, 5, 7, 6, 4, 3, 4]"
19,Saudi Arabia,step_by_step,8.0,7.0,9.0,8.0,8.0,6.0,4.0,"[8, 7, 9, 8, 8, 6, 4]"
20,Saudi Arabia,step_by_step,3.0,2.0,4.0,5.0,3.0,0.0,2.0,"[3, 2, 4, 5, 3, 0, 2]"
1,Montenegro,step_by_step,8.0,7.0,9.0,8.0,9.0,6.0,4.0,"[8, 7, 9, 8, 9, 6, 4]"
2,Montenegro,step_by_step,8.0,6.0,9.0,8.0,7.0,9.0,4.0,"[8, 6, 9, 8, 7, 9, 4]"
3,Montenegro,step_by_step,7.0,5.0,8.0,7.0,8.0,3.0,4.0,"[7, 5, 8, 7, 8, 3, 4]"
4,Montenegro,step_by_step,8.0,6.0,9.0,7.0,8.0,6.0,4.0,"[8, 6, 9, 7, 8, 6, 4]"
5,Montenegro,step_by_step,7.0,6.0,8.0,7.0,6.0,4.0,3.0,"[7, 6, 8, 7, 6, 4, 3]"
6,Montenegro,step_by_step,7.0,5.0,8.0,7.0,9.0,2.0,4.0,"[7, 5, 8, 7, 9, 2, 4]"
7,Montenegro,step_by_step,6.0,5.0,8.0,6.0,5.0,3.0,4.0,"[6, 5, 8, 6, 5, 3, 4]"
8,Montenegro,step_by_step,7.0,8.0,6.0,8.0,9.0,4.0,3.0,"[7, 8, 6, 8, 9, 4, 3]"
9,Montenegro,step_by_step,8.0,6.0,10.0,7.0,8.0,5.0,4.0,"[8, 6, 10, 7, 8, 5, 4]"
10,Montenegro,step_by_step,7.0,5.0,8.0,7.0,9.0,3.0,4.0,"[7, 5, 8, 7, 9, 3, 4]"
11,Montenegro,step_by_step,6.0,5.0,7.0,6.0,4.0,3.0,4.0,"[6, 5, 7, 6, 4, 3, 4]"
12,Montenegro,step_by_step,7.0,5.0,8.0,7.0,6.0,2.0,4.0,"[7, 5, 8, 7, 6, 2, 4]"
13,Montenegro,step_by_step,7.0,6.0,8.0,6.0,7.0,5.0,3.0,"[7, 6, 8, 6, 7, 5, 3]"
14,Montenegro,step_by_step,8.0,5.0,7.0,8.0,9.0,6.0,3.0,"[8, 5, 7, 8, 9, 6, 3]"
15,Montenegro,step_by_step,8.0,6.0,9.0,7.0,8.0,6.0,3.0,"[8, 6, 9, 7, 8, 6, 3]"
16,Montenegro,step_by_step,6.0,5.0,8.0,7.0,6.0,9.0,3.0,"[6, 5, 8, 7, 6, 9, 3]"
17,Montenegro,step_by_step,5.0,4.0,7.0,6.0,3.0,2.0,3.0,"[5, 4, 7, 6, 3, 2, 3]"
18,Montenegro,step_by_step,6.0,5.0,7.0,6.0,4.0,3.0,2.0,"[6, 5, 7, 6, 4, 3, 2]"
19,Montenegro,step_by_step,8.0,7.0,9.0,8.0,9.0,6.0,4.0,"[8, 7, 9, 8, 9, 6, 4]"
20,Montenegro,step_by_step,3.0,2.0,5.0,4.0,3.0,1.0,2.0,"[3, 2, 5, 4, 3, 1, 2]"
1,Uruguay,step_by_step,8.0,7.0,9.0,8.0,9.0,6.0,5.0,"[8, 7, 9, 8, 9, 6, 5]"
2,Uruguay,step_by_step,8.0,6.0,9.0,8.0,7.0,9.0,5.0,"[8, 6, 9, 8, 7, 9, 5]"
3,Uruguay,step_by_step,8.0,6.0,9.0,7.0,8.0,5.0,4.0,"[8, 6, 9, 7, 8, 5, 4]"
4,Uruguay,step_by_step,8.0,6.0,9.0,7.0,8.0,6.0,5.0,"[8, 6, 9, 7, 8, 6, 5]"
5,Uruguay,step_by_step,7.0,6.0,9.0,7.0,6.0,3.0,4.0,"[7, 6, 9, 7, 6, 3, 4]"
6,Uruguay,step_by_step,7.0,6.0,9.0,8.0,9.0,3.0,5.0,"[7, 6, 9, 8, 9, 3, 5]"
7,Uruguay,step_by_step,6.0,7.0,8.0,5.0,6.0,3.0,4.0,"[6, 7, 8, 5, 6, 3, 4]"
8,Uruguay,step_by_step,7.0,8.0,6.0,8.0,9.0,4.0,5.0,"[7, 8, 6, 8, 9, 4, 5]"
9,Uruguay,step_by_step,8.0,6.0,10.0,7.0,9.0,5.0,4.0,"[8, 6, 10, 7, 9, 5, 4]"
10,Uruguay,step_by_step,7.0,5.0,8.0,7.0,9.0,3.0,4.0,"[7, 5, 8, 7, 9, 3, 4]"
11,Uruguay,step_by_step,6.0,5.0,7.0,6.0,4.0,3.0,5.0,"[6, 5, 7, 6, 4, 3, 5]"
12,Uruguay,step_by_step,7.0,5.0,9.0,8.0,6.0,2.0,4.0,"[7, 5, 9, 8, 6, 2, 4]"
13,Uruguay,step_by_step,7.0,6.0,8.0,7.0,8.0,5.0,4.0,"[7, 6, 8, 7, 8, 5, 4]"
14,Uruguay,step_by_step,8.0,5.0,9.0,7.0,8.0,6.0,4.0,"[8, 5, 9, 7, 8, 6, 4]"
15,Uruguay,step_by_step,8.0,6.0,9.0,7.0,8.0,6.0,5.0,"[8, 6, 9, 7, 8, 6, 5]"
16,Uruguay,step_by_step,6.0,5.0,8.0,7.0,6.0,9.0,4.0,"[6, 5, 8, 7, 6, 9, 4]"
17,Uruguay,step_by_step,5.0,6.0,8.0,7.0,4.0,2.0,5.0,"[5, 6, 8, 7, 4, 2, 5]"
18,Uruguay,step_by_step,6.0,5.0,7.0,6.0,4.0,3.0,5.0,"[6, 5, 7, 6, 4, 3, 5]"
19,Uruguay,step_by_step,8.0,7.0,9.0,8.0,9.0,6.0,5.0,"[8, 7, 9, 8, 9, 6, 5]"
20,Uruguay,step_by_step,3.0,2.0,5.0,4.0,3.0,1.0,6.0,"[3, 2, 5, 4, 3, 1, 6]"
1,Mauritius,step_by_step,8.0,7.0,9.0,8.0,9.0,6.0,5.0,"[8, 7, 9, 8, 9, 6, 5]"
2,Mauritius,step_by_step,8.0,7.0,9.0,8.0,8.0,6.0,5.0,"[8, 7, 9, 8, 8, 6, 5]"
3,Mauritius,step_by_step,7.0,5.0,8.0,7.0,6.0,3.0,4.0,"[7, 5, 8, 7, 6, 3, 4]"
4,Mauritius,step_by_step,8.0,6.0,9.0,7.0,8.0,6.0,5.0,"[8, 6, 9, 7, 8, 6, 5]"
5,Mauritius,step_by_step,7.0,6.0,8.0,7.0,6.0,5.0,3.0,"[7, 6, 8, 7, 6, 5, 3]"
6,Mauritius,step_by_step,7.0,5.0,8.0,7.0,8.0,3.0,4.0,"[7, 5, 8, 7, 8, 3, 4]"
7,Mauritius,step_by_step,6.0,5.0,8.0,6.0,5.0,3.0,4.0,"[6, 5, 8, 6, 5, 3, 4]"
